rating,date,content
4.0,2026-02-16,"스토리는 좋았지만, 호랑이 CG가 짜쳐도 너무 짜쳐서 1점 감점."
4.0,2026-02-16,제 점수는요 3.8 입니다 뭔가 부족한
5.0,2026-02-16,"영화를 보며 나오는 사람들의 웃고 우는 반응이 신경쓰이지 않고 거슬리지 않는 영화는 오랜만이에요
영화에 집중해서 같이 웃고 같이 울게 되는 그런 영화였어요
단종의 죽음을 창호지를 두고 보여주지 않은 것도 너무 좋았어요 여러의미적으로도 그렇고 실제 단종의 죽음을 알 수 없는 것 처럼 여러 다른 생각이 떠오르게 여운이 남는 장면이었어요

-----------
영화 개봉한지 한달이 훌쩍 지났는데도 또 다시 보고싶어지는 영화네요
이미 두번 봤는데도
이렇게 마음에서 한번 더 보고 싶다고 생각 든 건 처음인거 같아요"
4.0,2026-02-16,역사적 사실을 기반으로 유해진을 가미하여 만들어진 영화.
3.5,2026-02-16,"신분제 사회에서 나의 이름 하나 제대로 알아주는 이 없지만
수염도 없는 이는 이를 굽어살핀다.

그래서 수염도 없던 이가 권력욕을 품고 자신의 사람을 지키려할 때 많은 이들이 나섰고, 그 결과가 부족했음에도 후세에 이름이 남았다.
-
사람들은 과거에서든 현재에서든 원하는 건 자신의 권력만을 노리는 이가 아닌 온전히 타인의 삶을 굽어살펴주는 이다."
2.0,2026-02-16,"이게 재밌다고 생각하는 사람이 있으면 이게 한국영화의 현실이자 실태임.
영화관이 왜 망해가는지 잘 알 수 있을만큼 노잼임"
4.0,2026-02-16,"모래성처럼 흔들리던 연출 위로, 연기라는 바다가 밀려와 끝내 장관을 만들어냈다."
3.5,2026-02-16,"뻔한 따뜻함이었지만 따뜻했고
뻔한 감동이었지만 감동이었다"
1.0,2026-02-16,"불쌍하고 유약한 왕 단종이라는 수백년이나 된 평면적 모습에. 새로울것도 없는 무식쟁이만 신박하다고 울부짖는 엄흥도. 그리고 그를 평민으로 끌어내려져 만든 인위적인 구도. 위기를 위해 없던 일을 자꾸 집어넣는 사극 고질병. 유배보내주세요 라는 정신나간 도입부. 시발놈의 호랑이.

난 거장이 아니니 대충 찍자는 장항준 감독님. 이 만든 결과 겠지요."
2.0,2026-02-16,"이야기의 유기적인 연결은 없고
분절된 씬들 안에서 배우들의 연기만 남았다"
3.5,2026-02-15,"아주 색다른 사극은 아니다. 의미있고 깊이 빠지기 좋은 소재, 그리고 역사를 뒤틀지 않고 튀지않는 각색, 배우들의 최선이 느껴지는 연기 한 올 한 올이 '좋은 영화봤구나' 싶게한다.

사실 역사를 뒤집었다면 어땠을까 싶다. 웃는 모습에도 마음 답답해지게 슬픈 단종이라 그런가, 배우가 아련해서 그런가 자꾸만 그가 살았으면 싶었다. 감독의 상상력을 거기서 발휘했다면 어땠을까. 이보다는 훨씬 허구의 사극이였을테니, 지금과는 완전히 다른 영화였겠지.

'내 사람을 지키려 숨 죽이고 있어야하는가, 목숨을 건 내 사람들을 위해 나서야 하는가.' 숙명을 지니고 태어나 책임을 부여받고 그것이 삶의 이유던 12살은, 역사가 기억해줄 것이며 반드시 기록되어야한다는 일념으로 책무를 다했다. 어린 나이가 가련하고, 아쉬울 따름이다.

수양숙부에 왕위를 빼앗기고 유배지에서 사약을 받은  무력한 어린왕이 아닌, 적통중에 적통인 단종이였다. 12살 어린 나이의 단종은 유약한 어린아이가 떠올랐지만, 이 영화에선 왕의 기개가 드리운 모습이였다. 마치 단종에게 시간이 더 있었더라면 성군이 되었을지도 모른다고 하는 것 같다. (나도 그렇게 생각하곤 한다.)

(근데.. 나 역사 배울때 세조가 왕권강화했다고 배웠는데.. 쟤가 왜 세'조'야..이런씨.. 적통 중에 적통을.. 쟤가 왕권의 당위성을 다 망쳤잖아.)"
4.0,2026-02-15,단종 안아
4.0,2026-02-15,연기가 너무 좋았다
4.0,2026-02-15,유해진의 외모와 연기력 출중하다.
3.0,2026-02-15,"왕의 이름으로, 소년의 이름으로 이제는 평안하길"
4.0,2026-02-15,아는 스토리였지만 유혜진의 연기와 의외의 진지함이있는 박지훈. 탄탄한 조연들 덕분에 감동있는 영화
4.0,2026-02-15,처음과 끝을 연결하는 수미상관의 끈
4.0,2026-02-15,가족끼리 다같이 보기 좋은 잘만든 상업영화. 영화관 이렇게 복작복작 꽉들어찬거 오랜만이였다. 아쉬운부분도 있었지만 박지훈 연기가 너무너무 좋아서 볼 가치가 있음.
4.5,2026-02-14,연기가 미쳤잖아.
4.5,2026-02-14,이미 알고 있는 역사지만 그래도 박지훈의 단종과 유해진의 엄흥도 덕에 가슴이 절절해졌음 그냥 배우들이 다 그 인물로 빙의한줄.. 한명회도 장난아니였다 밤티 cg 때문에 별점 깎음
3.5,2026-02-14,"약한영웅의 박지훈은 아니었지만
티켓파워 생각하면 장항준감독 너무 영리했다👍👍
현재 상영스코어를 보면 정말 신의 한 수

무거운 내용과 코믹부분이 묘하게 찰떡으로 붙지 못하고 서로 들뜬 느낌
박지훈 역시 두 상황의 톤 변화는 쉽지 않았을듯

하지만 단종의 서사를 생각하면 눈물이 안날 수 없음😭
특히 옆에서 보시던 엄마 많이 우시더라🥹🥹
그 어린 나이에 어떻게 살았을지 결국 아무도 지켜주지 못한 걸 생각하면 그냥 먹먹함
마냥 행복하기만 했을 나이, 사랑만 받아도 모자랐을 겨우 16년의 세월

거의 유해진의 연기 차력쇼
박지훈의 전매 특허 깊은 눈빛 연기
박지훈은 아마 더 성장 할 수 있을 거라 생각 함
그리고 이번 특히 유지태 연기👍👍
보기 전엔 한명회를 유지태가...흠???
근데 200% 300%납득"
3.0,2026-02-14,"장항준 감독님 인간적으로는 참 호감입니다만 연출과 각본은 다소 진부하지 않았나 싶다.

그럼에도 불구하고 예쁘게 포장해준 배우들 덕에 아쉬움은 어느 정도 상쇄된다.

박지훈은 처연하면서도 반짝이는 눈빛에서 연민과 총기가 느껴지고, 유해진은 언제나 그랬듯 능숙하게 관객의 감정을 움직일 줄 안다.
유지태의 대사 전달력과 카리스마에서는 깊은 관록이 묻어난다.

+) 울려고 티슈 챙겨갔는데 아쉽게도 눈물이 안나더라.
울컥하려 하다가도 그놈의 호랑이 CG가 자꾸 아른거리고, 픽션과 논픽션이 혼재되어 인물들의 감정선에 몰입하지 못해 눈물이 쏙 들어가버렸슨,,"
4.0,2026-02-14,전미도가 아까웠다. 왜 굳이 저역할을...
4.0,2026-02-14,"보기 전 영화 초중반이 약하다. 억지 개그 요소가 있다 등 혹평이 있어서 걱정하면서 봤는데, 생각보다 괜찮았고 볼 만한 영화. 배우들의 연기가 인상적임"
5.0,2026-02-14,"배우들의 연기력이 살려낸 역사의 한 장.
눈물이 저절로 나왔다 여운이 가시지 않는다."
3.0,2026-02-14,비극이라는 차가운 강물 위에 띄운 희극의 땟목.
3.0,2026-02-13,역사의 서글픔과 배우의 활약에도 드러나고 마는 연출의 허술함.
2.0,2026-02-13,"독선적이고 일방적인 연출이 몰입을 자꾸만 깬다.
-2026.02.04-"
5.0,2026-02-13,배우들 연기에 끝나고도 여운이 많이 남는다
3.5,2026-02-12,"연출은 옛날 MBC써프라이즈 수준이지만 배우 연기로 겨우 겨우 살림.
그래도 그 허술함이 오히려 담백해서 응원하게 되는 영화."
4.5,2026-02-12,"슬픔................
좀시대지난한국식개그랑 애매한호랑이CG에 멈칫하다가도
배우들연기력이랑 박지훈얼굴보면 용서하게됨"
3.0,2026-02-12,원래 알고 있던 단종 이야기였지만 영화로 보니 굉장히 슬펐음 연출 등 좀 아쉬움이 있었지만 배우들이 잘한듯
3.0,2026-02-12,잘차려진 밥상에 흐믓했으나 막상 먹어보니 간이 안맞네
3.5,2026-02-12,오열
5.0,2026-02-12,존내재밋다 말티즈씨 일냇다 눈물 자국 닦으시오
4.0,2026-02-12,"이미 알고 있는 내용이고, 
작품의 완성도도 뭐 그정도인가 싶은데도
단종 눈만 보면 그냥 눈물이 줄줄줄"
3.5,2026-02-12,대중성 연기력 고증 다 수준급이라고 생각했는데 다들 꺼드럭대서 놀랐음
5.0,2026-02-11,화려한 배경보다 인물의 감정선이 더 강하게 다가왔다. 생각보다 훨씬 여운이 긴 영화.
3.5,2026-02-11,역시 믿고보는 배우유해진 연기는 눈물없이 볼수가 없었다  가슴이 찢여짐
4.0,2026-02-11,우리는 이제야 비로소 그를 떠나보낸다
5.0,2026-02-11,"사극보면서 울뻔한적은 이번이 2번째인데 
너무 좋았음.. 단종이라는 인물에대해서 깊게 생각해본 계기가 되어서 기뻤음"
2.0,2026-02-11,준수한 연기력을 깎아 먹는 구닥다리 감성
4.0,2026-02-11,연기가 정말 좋았습니다
3.0,2026-02-11,연기 정말 잘 한다
3.0,2026-02-11,좀 아쉬웠는데 연기력이 받혀줘 살짝 슬펐다
3.0,2026-02-10,"나름 시간떼우기 좋은 역사영화
볼만하다정도"
2.5,2026-02-10,그 정도 사이가 될 서사였나...
4.5,2026-02-10,이정도면 재미있지 다들 평론가병 들렸음?
3.5,2026-02-10,"애매한 연출에 어마한 연기력
장하다 장항준!!"
3.0,2026-02-10,눈과 눈빛으로 연기하여 마음을 울리다.
1.5,2026-02-10,모든게 다소 인위적이다 연출 연기 스토리 모두
3.5,2026-02-10,열연들로 덮어버리는 여전한 연출의 약점들
3.5,2026-02-10,코믹부분이  차지하는 부분이 너무 많았지만 후반부  배우들의 연기력덕에 눈물도
3.0,2026-02-10,잘 봤다.
3.0,2026-02-10,유혜진으로 시작해서 유혜진으로 끝나는영화 참으로 돈 많이 안들여도 연기력으로 한 영화 끌고 갈수 있구나 싶은데...워낙 쓸때없는 말로 테이크 길게 가져감 그닥 좋게봐줄수는 없다..
3.0,2026-02-10,활시위를 당길 때 벌어지는 비극 속 페이소스
3.5,2026-02-09,"배우들의 찰떡같은 캐릭터 소화력과 열연을 바탕으로,

역사 기록에 없는 단종의 귀향 생활을 영화적 상상력을 가미하여 웃음과 눈물을 동시에 전달해 준 점은 영화의 큰 장점이다.

​그러나 역사가 스포일러 인지라, 당하기만 하고 생을 마감하는 어린 단종의 인생은 관객들을 씁슬하게 하고,

​감정의 과잉을 유발하는 결말부의 설정은 아쉬운 부분이다."
3.0,2026-02-09,뒤늦은 체념에 화만 돋운다
4.5,2026-02-09,장항준 감독 필모중 가장좋았습니다. 연출 역사고증 CG 이런거 다 떠나서 이홍위라는 비극적인 운명의 주인공에 연민이 느껴졌으니 저는 그걸로 만족합니다. 노원에서 영화보고 의정부집까지 울면서 왔습니다.ㅠ.ㅠ
3.5,2026-02-09,아 겁나 울었네
2.0,2026-02-09,단순 영화의 주제가 단종과 엄흥도의 이야기라면 잘 만들었음. 다만 정말 그것뿐이었다면 많이 아쉬운 영화라고 생각. 장면마다 분위기가 극과극이라 어느장단에 맞출지 의문이기도 했음
5.0,2026-02-09,담담하게 단종의 마지막 모습을 보여준 연출 덕분에 단종의 비극적인 운명에 더 몰입할 수가 있었다. 그리고 단종이 유배지 사람들에게 마음을 여는 과정과 엄흥도와 단종 사이에 쌓이는 우정 역시 잘 묘사했다. 그래서인지 마지막에 단종이 결국 죽는 장면이 너무나도 슬프고 또 슬펐다.
4.0,2026-02-08,"장항준 인생업정 영화...캐스팅부터 연출까지 수려하고 감성넘치다.

​

(7/10) - 수작

​

PS. 시작부터 끝까지 기록으로 남아있는 스토리라인 자체가 스포일러인 사극장르"
5.0,2026-02-08,"유지태의 한명회
유해진의 미친연기력
박지훈의 디그니티

감독이 얼마나 성공하려는지
가늠이 안되는 영화
정말 부럽다
이들이 다 붙은 작품이라니

눈물콧물쏙빼고옴"
3.5,2026-02-08,재밌고 슬펐다
3.5,2026-02-08,딱 볼만한 영화. 그 정도
3.0,2026-02-08,"혹독한 계절 앞에서
꺾여버린 아름다운 꽃 한송이.

꽃이 핀 시간은 짧았지만
그 아련함은 깊은 향기가 되어
영원한 숨결로 머문다."
2.0,2026-02-08,약해보이지만 약하지않은 왕과 우스워보이지만 우습지않은 촌장
3.0,2026-02-08,영화 보는 내내 엥스러운 연출이 있었지만 배우들이 연기 차력쇼로 어떻게든 아득바득 살려냈다. 결국 슬픔을 관객에게 전달하는데는 성공한 듯하다. 이것도 어찌됐든 연출력은 연출력이겠지
4.0,2026-02-08,"'왕과 사는 남자'는 박지훈의, 박지훈에 의한, 박지훈을 위한 영화다. 의외로 코미디의 색채가 짙은 영화 속에서 박지훈의 단종은 시종일관 눈가에 슬픔을 머금은 채 극이 가벼운 소동극으로 치닫지 않도록 극의 드라마적 균형을 책임진다. 역사적 결말을 알고 있어서인지 극 중에서 그의 얼굴만 봐도 울컥했으니, 개인적으로 정말 인상적이었다.

어떻게 보면 그가 맡은 단종이 또 다른 인생캐 중 하나인 '약한영웅' 속 연시은이 겹쳐 보일 수 있는 위험성이 있었는데도, 훨씬 더 무게감 있는 감정 연기를 통해 그의 다른 캐릭터가 의식되지 않도록 했다. 이 역할을 대체할 수 있을 다른 배우가 전혀 떠오르지 않을 정도로 연기가 완벽했다.

물론 유해진의 걸출함과 퍼포먼스 역시 빼 놓을 수 없다. 유해진은 그의 트레이드마크인 리드미컬하고 능글 맞은 대사 처리를 여러 번 선보이면서, 코미디 시퀀스를 전담하며 객석의 타율을 높이는 동시에, 후반부에는 진중한 감정연기까지 매끄럽게 소화한다. 포스트 코로나 시대의 한국 영화계에서도 그가 왜 여전히 최상위권의 티켓 파워를 유지하는지 스스로 증명해내는 것만 같았다.

또한 이 영화의 장점 중 하나는 드라마와 코미디 사이의 균형을 연출을 통해 매우 안정적으로 유지한다는 점이다. 생각보다 코미디 요소가 많은데도 극의 무게감을 해치지 않았으며, 무게를 실어야 할 때는 확실한 속도 제어를 통해 착실히 슬픈 역사의 한 페이지를 그려낸다.

유지태와 전미도는 안정적으로 아래를 받쳐주었고, 특별 출연한 박지환, 안재홍의 활약도 짧았지만 극에 활기를 불어넣었다. 다만 이준혁의 특별출연은 배우가 지닌 기대감에 비해 별다른 포스를 보여주지 못했다는 점이 아쉽다. 실제로 캐릭터가 그정도니 어쩔 수 없지만...

장항준 감독은 배우 앙상블을 훌륭하게 조합하고, 극의 밸런스를 맞추며, 조선의 약한 영웅 단종을 일상적이고도 큰 사람으로 그려냈다. 과도한 신파도, 코미디의 미스매치도 없이 조선 초기의 파란만장함을 스크린으로 성공적으로 옮겼다.

고점이 높은 감독보다 저점이 높은 감독이 여럿 필요한 작금의 한국 영화계에서, 장항준의 준수한 복귀가 반갑다."
2.5,2026-02-08,소재를 소화하지 못하는 설명적 연출
3.5,2026-02-08,단종 이야기를 아는 입장에선 유해진의 원맨쇼가 돋보였다랄까. 유지태는 총 출연시간에 비해 인상깊게 남아있는걸 보면 대단한 배우다 싶다. 배우들 열연에 1점 더 드립니다.
4.5,2026-02-08,결말을 아는데도 너무 슬퍼
4.0,2026-02-08,"아는 역사이지만 두 주인공배우의 연기력이 빛이
난 웰메이드작품"
3.5,2026-02-08,이제부터 박지훈은 제 눈물버튼입니다
3.0,2026-02-08,"연기로만 설득하는 왕과 백성의 끈
(1분 쇼츠 올림)"
3.0,2026-02-08,유해진 그를 위한 의한 함께한 영화
5.0,2026-02-08,9할 유해진 1할 박지훈   1할이 없으면 9할도 진중함을 없을듯  유해진은  연기안했으면  안될사람    연기가 아주 찰떡입니다
1.0,2026-02-08,네이버 평점에 속아서 본 영화. 다시 돌아간다면 절대 보지 않을것이다. 지금 24.12.03 그날 영화때매 평점 조작에 들어가서 그런듯하다. 평점에 속지마라. 신의악단 = 왕사남
4.0,2026-02-08,"장항준 감독의 한계, 그럼에도 첨인데 이렇게나? 
어쨌든 재미있으니 다행이고 유지태의 눈빛과 유해진의 하드캐리는 빛났다"
1.0,2026-02-07,"• 과연 지금 보고 있는 이게 2026년의 촬영물이 맞는지. 내 두 눈이 잘못된 줄 알았던 지난한 2시간. ‘전설의 고향’급 한명회 천둥번개에서 터지는 웃음 참느라 눈물이 나던.
• 차라리 채널A 「천일야사」 PD님을 데려왔다면 이보다도 더 싸고 잘 먹히게 찍었을 것 같은데. 꼴에 영화라면서 편집은 오히려 재연 드라마보다 더 못하던데, 뭘.
• 배우들의 발군의 연기력, 그 처절한 발버둥에 생기지 않을 수 없었던 동정심까지, 노리신 거라면 참으로 환상적입니다그려."
5.0,2026-02-07,단종의 눈을 볼때마다 한없이 울게되요
4.0,2026-02-07,"사실적인 영화라도 만듦새와 연기가 잘 맞아떨어지니, 처연하구나 노산이여.."
2.0,2026-02-07,공허한 코믹사극 조선시대 약한영웅
3.0,2026-02-07,조금이나마 가깝게 느낄 수 있었던 1457년 청령포
3.0,2026-02-07,흥미로운 소재와 어느정도 연기력이 갖추어진 상황에서 허술한 연출이 이를 받쳐주지 못해 가슴속 깊이 사무치게 아쉬움. 장항준 영화의 최대 결점은 장항준임을 다시 확인한 작품.
3.5,2026-02-07,"비극의 역사에 숨겨진 이야기. 
처음엔 엄흥도의 원맨쇼인줄 알았으나 한명회의 카리스마, 그리고 다른 캐릭터 하나하나 다 보였다. 특히 마지막 이홍위의 눈물 한방울이 기억에 남는다."
5.0,2026-02-07,감동재미 다 잡았습니다. 가족들과 보기 좋고 배우들 연기가 너무 좋아요
2.0,2026-02-07,"줄거리만 보면 기대할 만한 요소가 많이 보이는데 정작 까보면 너무너무 애매한 영화... 사극에서 그놈의 'ㅅㅂ'는 왜 그렇게 많이 나오는지... 별로 웃기진 않았음. 유대감 쌓는 부분도 너무 짧음. 또한 클라이막스가 전개의 절정 구간이라고 느껴지지 않아서 보다가 끊긴 기분이 듦. 모든 게 애매하지만 배우의 연기력은 좋았다.

그리고 CG는... 하... 
차라리 안 쓰거나 연출로 커버하는 게 나았을 듯."
2.5,2026-02-07,캐스팅을 잘 해놓고도 대충 비벼버리면 이렇게 됩니다
3.5,2026-02-07,단종을 떠나 엄홍도라는 인물에 관심을 가지게 하는 영화인건 좋았다 다만 호랑이CG  떠나서 연출이 솔직히 좀 당황스러울때 있다 그런거만 빼고 괜찮았다 장항준감독작품은 리바운드 말고는 두번째다 그리고 또한 오달수  좀 감독들이 잃었음 좋겠다
4.5,2026-02-07,정작 볼 때는 플롯이 맘에 안들었거든.. 근데 크레딧 올라가는 동안 영화가 끝나고 난 후에도 단종의 눈빛이 잊혀지지 않아 너무너무 힘들다
4.0,2026-02-06,"🏞️ 유배지의 시간과 서사
<왕과 사는 남자>는 “폐위된 왕 단종”을 상징적 비극으로 고정하지 않고, 유배지에서 흘러간 하루하루의 밀도를 이야기의 중심에 둔다. 1457년 영월 청령포라는 공간은 단순한 배경이 아니라, 강물로 둘러싸인 지형적 고립감 자체가 단종의 심리와 직결되는 구조로 기능한다. ‘왕이었던 소년’ ''이홍위''와 그를 맡아 지켜야 했던 촌장 ''엄흥도''는 이 공간 안에서 각자의 삶을 견디는 방식을 배워 가며, 영화는 그 과정을 통해 몰락 이후에도 지속되는 인간의 시간을 체감하게 만든다. 

🤝 관계의 구조와 공감의 확장
이 작품의 설득력은 관계의 출발이 지나치게 현실적이라는 데서 나온다. ''엄흥도''는 처음부터 의로운 인물이 아니라, 유배지가 되면 조정의 물자가 내려온다는 계산 속에서 마을의 생존을 고민하는 인물이다. 생존의 논리가 먼저인 사람이 누군가를 ‘관리 대상’이 아닌 ‘사람’으로 인식하기 시작하는 변화가 곧 서사가 된다. 반대로 ''이홍위''는 비극의 상징으로 소비되지 않고, 권력과 이름이 사라진 뒤 남는 수치심과 두려움, 무력감, 그리고 아주 작은 회복의 징후들이 단계적으로 축적된다. 영화는 사건을 설명하기보다, 사건이 인간을 어떻게 바꾸는지를 보여 주는 데 집중한다. 

🎭 연기와 리듬이 만든 살아 있는 기록
연출은 빠른 전개나 극적인 궁중 대립을 피하고, 유배지의 느린 리듬을 그대로 따른다. 말수가 줄고 침묵이 길어지는 시간 속에서 감정은 한 번에 폭발하지 않고, 결이 다른 상태로 쌓인다. 이 축적은 후반부의 무게를 과장 없이 키우며, 관객은 감정을 연출된 효과가 아니라 “살아낸 시간의 결과”로 받아들이게 된다. 

🎬 ''박지훈''과 ''유해진''의 호흡
''박지훈''은 ''이홍위''를 연기하며 어린 왕이라는 표식을 강조하지 않는다. 꺾인 자존이 쉽게 회복되지 않는다는 사실을 미세한 표정과 호흡으로 지속시키고, 인간이 다시 삶을 붙드는 순간을 설득력 있게 꺼내 놓는다. ''유해진''의 ''엄흥도''는 생활인의 현실감에서 출발해 책임과 연민이 서서히 깊어지는 흐름을 자연스럽게 완성한다. 두 인물의 관계는 구원 서사가 아니라, 서로의 세계를 조금씩 넓혀 주는 감정의 교환으로 작동한다. 

📜 기록의 빈칸을 채우는 태도
<왕과 사는 남자>는 “역사적 사실을 바탕으로 상상했다”는 태도를 분명히 한다. 기록이 적은 단종 유배기의 공백을 자극적인 허구로 채우지 않고, 그 시간에 존재했을 법한 인간의 감정과 관계로 복원한다. 이 방식은 영화적 몰입과 역사적 상상을 동시에 자극하며, 작품 전체의 신뢰도를 끌어올린다. 

📚 《조선왕조실록》이 남긴 단종의 위치
《조선왕조실록》에서 단종은 이미 권력을 상실한 존재로 기록된다. 세조 즉위 이후 단종은 ‘왕’이 아닌 ‘노산군’으로 호칭되며, 정치의 중심에서 완전히 배제된 인물로 서술된다. 실록은 단종의 감정보다는 정국의 안정과 정당성을 우선시하는 기록이기 때문에, 단종의 유배 생활은 짧고 건조하게 처리된다. 이 점은 단종의 삶이 중요하지 않아서가 아니라, 기록의 목적이 개인의 고통보다 국가 질서의 유지에 있었기 때문이다. 영화는 바로 이 실록의 성격이 만들어 낸 공백을 서사의 출발점으로 삼는다. 

📖 여러 서책과 야사가 전하는 다른 결
《연려실기술》, 《대동야승》과 같은 후대의 서책과 야사들은 실록과는 다른 결의 이야기를 전한다. 이 기록들에서는 단종의 유배 생활과 죽음이 보다 구체적인 인간의 비극으로 서술되며, 정권의 불안과 공포가 얼마나 집요하게 단종을 압박했는지가 강조된다. 특히 단종의 최후를 둘러싼 서술에서 사약, 교살, 강요된 죽음 등의 표현이 반복되며, 실록의 간결한 문장과 대비되는 감정의 밀도가 형성된다. 이러한 기록들은 시간이 흐르며 축적된 증언과 지역 기억이 결합된 결과로, 단종을 정치적 존재가 아닌 한 인간으로 다시 호출한다. 

🕯️ 단종의 죽음에 대한 기록
단종의 죽음은 《세조실록》 세조 3년 10월 24일(음력) 기사에 '노산군이 스스로 목숨을 끊었다(魯山君自縊死)'라는 한 줄로 기록되어 있다. 그러나 후대의 기록은 이 간략함 자체를 문제 삼는다. 《연려실기술》에는 “세조 때 노산군의 죽음은 사서에 매우 간략하게 적혀 있어, 후대 유학자들이 그 사실이 다 기록되지 않았음을 의심하였다.”는 취지의 서술이 남아 있다. 이는 단종의 죽음이 실록에 축약되어 기록되었을 가능성을 제기하는 지점이다. 

이러한 문제 제기는 이후 《대동야승》과 같은 야사 계열 기록에서 더욱 구체적인 이야기로 확장된다. 이들 기록에는 금부도사 ''왕방연''이 약을 받들고 갔다는 전승이 전해지며, 공식 기록에는 드러나지 않은 사약 집행 가능성이 이야기의 형태로 남는다. 

한편 설화와 야사 전반에서는 단종이 사약을 마셨다는 서술보다,
외부의 힘에 의해 목이 졸려 죽었다는 교살 전승이 더 강하게 남아 있다. 이러한 전승은 실록의 자결 기록과 직접적으로 충돌하기보다는, 실록이 말하지 않은 죽음의 정황과 폭력성을 보완하려는 기억의 축적에 가깝다. 

이처럼 기록이 갈리는 이유는 단종의 죽음이 단순한 개인의 최후가 아니라, 세조 정권의 정당성과 직결된 정치적 사건이었기 때문이다.
공식 기록인 실록은 권력의 책임을 최소화하는 언어로 사건을 정리했고, 후대의 기록과 야사는 그 언어 바깥에서 지워진 인간의 비극과 의문을 복원하려 했다. 

🪦 사후의 기록과 ''엄흥도''
여러 기록, 특히 《연려실기술》에는 단종 사후 시신을 거두는 이가 없어 방치되었다는 내용과 함께, 영월의 아전 ''엄흥도''가 위험을 무릅쓰고 장례를 치렀다는 이야기가 전해진다. 이 대목은 단종의 죽음 이후에도 인간적 선택이 존재했음을 보여 주는 중요한 기록이다. 영화가 ''엄흥도''를 정서적 중심축으로 세운 이유는 이 역사적 기억과 정확히 맞닿아 있다. 허구의 감상이 아니라, 기록 속에 남아 있는 인간의 선택을 확장하는 방식이다. 

🏛️ 장소 기록이 더하는 설득
청령포와 관풍헌은 단종 유배 생활의 핵심 장소로, 서로 다른 성격의 기록들에 반복해서 등장한다. 《세조실록》 3년 6월경(음력)에 '노산군이 영월로 유배되었다(徙魯山君于寧越)'는 사실만 간략히 전할 뿐, 거처의 구체적 성격은 상세히 서술하지 않는다. 반면 후대 서책인 《연려실기술》과 《대동야승》에는 단종이 처음 머문 청령포가 삼면이 강으로 둘러싸여 배 없이는 출입이 어려운 곳으로 묘사되며, 이로 인해 그의 유배가 물리적 고립을 전제로 한 조치였음이 드러난다. 또한 같은 기록들에는 영월 일대의 홍수로 청령포에 더 머무를 수 없게 되자, 단종의 거처가 관아에 속한 누정인 관풍헌으로 옮겨졌다는 서술이 전해진다. 이는 단종의 마지막 시간이 하나의 공간에 고정된 것이 아니라, 자연 조건과 정치적 판단에 따라 계속 이동하며 관리되었음을 보여 주는 대목이다. 청령포가 자연 지형을 이용한 고립의 공간이었다면, 관풍헌은 권력의 시야 안에서 이루어지는 감시와 통제의 공간이었고, 이러한 장소의 대비는 단종의 유배가 단계적으로 압박의 방식을 달리해 간 과정이었음을 기록 차원에서 뚜렷하게 증언한다. 

🧩 기록의 언어로 드러나는 한명회의 위치
<왕과 사는 남자>는 단종의 비극을 감정의 이야기로만 밀어붙이지 않고, 그 비극이 어떤 정치적 구조 속에서 형성되었는지를 조용히 드러낸다. 그 구조의 중심에는 한명회가 있다. 그는 단종의 죽음을 직접 명령한 인물로 기록되지는 않지만, 단종을 둘러싼 판단과 제도적 조치가 형성되는 핵심 축에 있었던 인물이다. 《세조실록》에는 세조 즉위 직후 국정 운영의 중심 인물로 한명회가 반복해 등장한다. 실록은 이를 '국가의 중요한 사안을 함께 논의하게 했다(命韓明澮等議政事)'라고 기록하고 있다. 즉 한명회는 명령을 전달하는 신하가 아니라, 판단 과정 자체에 참여한 인물이었다는 뜻이다. 

단종 복위 움직임이 발각된 뒤의 기록은 더욱 분명하다. 실록은 '역을 토벌하는 논의에 참여했다.(明澮與議誅逆)'라고 쓰는데, 여기서 ‘역(逆)’은 단순한 반란이 아니라, 단종을 다시 왕으로 세우려는 행위 자체를 국가에 대한 반역으로 규정한 표현이다. 이 문장은 한명회가 단종 복위 세력을 어떻게 인식하고, 어떤 정치적 판단의 언어 안에 있었는지를 명확히 보여 준다. 

영화는 이 실록의 문장들을 직접 재현하지 않는다. 대신 그 문장들이 낳은 결과를 인간의 시간과 공간으로 풀어낸다. 유배와 감시, 격하와 침묵이 작동하는 모든 순간에 한명회의 정치적 판단은 그림자처럼 깔려 있고, 그래서 단종의 죽음은 특정 개인의 잔혹함으로 환원되지 않는다. 그것은 한명회로 대표되는 권력의 언어가 한 인간의 삶을 끝까지 압박한 결과로 읽힌다. <왕과 사는 남자>는 바로 이 지점에서, 실록의 짧은 문장들이 담고 있는 무게를 감정의 서사로 확장하며 역사와 영화가 만나는 설득력 있는 지점을 만들어 낸다. 

🌌 기록과 영화가 만나는 지점
<왕과 사는 남자>는 단종의 죽음을 단정하지 않는다. 대신 《조선왕조실록》의 침묵과 여러 서책의 균열을 모두 끌어안아, 권력이 기록하지 않은 시간과 감정을 이야기로 복원한다. 그래서 이 영화는 왕의 비극이라기보다, 기록과 기록 사이에서 지워졌던 한 인간의 하루를 다시 살아 보게 만드는 작품으로 남는다. 그 점이 이 영화를 오래 기억하게 만드는 가장 단단한 이유다."
